sseqid	PathwayID	Description
AT1G77510	ath04141	Protein processing in endoplasmic reticulum 
AT1G78720	ath04141	Protein processing in endoplasmic reticulum 
AT1G79650	ath04141	Protein processing in endoplasmic reticulum 
AT1G79940	ath04141	Protein processing in endoplasmic reticulum 
AT2G01650	ath04141	Protein processing in endoplasmic reticulum 
AT2G01720	ath04141	Protein processing in endoplasmic reticulum 
AT2G04030	ath04141	Protein processing in endoplasmic reticulum 
AT2G16595	ath04141	Protein processing in endoplasmic reticulum 
AT2G17190	ath04141	Protein processing in endoplasmic reticulum 
AT2G17200	ath04141	Protein processing in endoplasmic reticulum 
AT2G17520	ath04141	Protein processing in endoplasmic reticulum 
AT2G18710	ath04141	Protein processing in endoplasmic reticulum 
AT2G21270	ath04141	Protein processing in endoplasmic reticulum 
AT2G21630	ath04141	Protein processing in endoplasmic reticulum 
AT2G23780	ath04141	Protein processing in endoplasmic reticulum 
AT2G25700	ath04141	Protein processing in endoplasmic reticulum 
AT2G29500	ath04141	Protein processing in endoplasmic reticulum 
AT2G30050	ath04141	Protein processing in endoplasmic reticulum 
AT2G34250	ath04141	Protein processing in endoplasmic reticulum 
AT2G40290	ath04141	Protein processing in endoplasmic reticulum 
AT2G43210	ath04141	Protein processing in endoplasmic reticulum 
AT2G47470	ath04141	Protein processing in endoplasmic reticulum 
AT2G47970	ath04141	Protein processing in endoplasmic reticulum 
AT3G01340	ath04141	Protein processing in endoplasmic reticulum 
AT3G07100	ath04141	Protein processing in endoplasmic reticulum 
AT3G07370	ath04141	Protein processing in endoplasmic reticulum 
AT3G08690	ath04141	Protein processing in endoplasmic reticulum 
AT3G09350	ath04141	Protein processing in endoplasmic reticulum 
AT3G09840	ath04141	Protein processing in endoplasmic reticulum 
AT3G12580	ath04141	Protein processing in endoplasmic reticulum 
AT3G16090	ath04141	Protein processing in endoplasmic reticulum 
AT3G16110	ath04141	Protein processing in endoplasmic reticulum 
AT3G17000	ath04141	Protein processing in endoplasmic reticulum 
AT3G18860	ath04141	Protein processing in endoplasmic reticulum 
AT3G20920	ath04141	Protein processing in endoplasmic reticulum 
AT3G23660	ath04141	Protein processing in endoplasmic reticulum 
AT3G44110	ath04141	Protein processing in endoplasmic reticulum 
AT3G46230	ath04141	Protein processing in endoplasmic reticulum 
AT3G51980	ath04141	Protein processing in endoplasmic reticulum 
AT3G52190	ath04141	Protein processing in endoplasmic reticulum 
AT3G53230	ath04141	Protein processing in endoplasmic reticulum 
AT3G54130	ath04141	Protein processing in endoplasmic reticulum 
AT3G55380	ath04141	Protein processing in endoplasmic reticulum 
AT3G57340	ath04141	Protein processing in endoplasmic reticulum 
AT3G58030	ath04141	Protein processing in endoplasmic reticulum 
AT3G60540	ath04141	Protein processing in endoplasmic reticulum 
AT3G62560	ath04141	Protein processing in endoplasmic reticulum 
AT3G62600	ath04141	Protein processing in endoplasmic reticulum 
AT3G63460	ath04141	Protein processing in endoplasmic reticulum 
AT4G02080	ath04141	Protein processing in endoplasmic reticulum 
AT4G02570	ath04141	Protein processing in endoplasmic reticulum 
AT4G03510	ath04141	Protein processing in endoplasmic reticulum 
AT4G04860	ath04141	Protein processing in endoplasmic reticulum 
AT4G10250	ath04141	Protein processing in endoplasmic reticulum 
AT4G15410	ath04141	Protein processing in endoplasmic reticulum 
AT4G16660	ath04141	Protein processing in endoplasmic reticulum 
AT4G20310	ath04141	Protein processing in endoplasmic reticulum 
AT4G21150	ath04141	Protein processing in endoplasmic reticulum 
AT4G21870	ath04141	Protein processing in endoplasmic reticulum 
AT4G24190	ath04141	Protein processing in endoplasmic reticulum 
AT4G24280	ath04141	Protein processing in endoplasmic reticulum 
AT4G25200	ath04141	Protein processing in endoplasmic reticulum 
AT4G27470	ath04141	Protein processing in endoplasmic reticulum 
AT4G27670	ath04141	Protein processing in endoplasmic reticulum 
AT4G29330	ath04141	Protein processing in endoplasmic reticulum 
AT4G29735	ath04141	Protein processing in endoplasmic reticulum 
AT4G29870	ath04141	Protein processing in endoplasmic reticulum 
AT4G32640	ath04141	Protein processing in endoplasmic reticulum 
AT4G34100	ath04141	Protein processing in endoplasmic reticulum 
AT5G02500	ath04141	Protein processing in endoplasmic reticulum 
AT5G03340	ath04141	Protein processing in endoplasmic reticulum 
AT5G12020	ath04141	Protein processing in endoplasmic reticulum 
AT5G12030	ath04141	Protein processing in endoplasmic reticulum 
AT5G14030	ath04141	Protein processing in endoplasmic reticulum 
AT5G15400	ath04141	Protein processing in endoplasmic reticulum 
AT5G19660	ath04141	Protein processing in endoplasmic reticulum 
AT5G19690	ath04141	Protein processing in endoplasmic reticulum 
AT5G20570	ath04141	Protein processing in endoplasmic reticulum 
AT5G28540	ath04141	Protein processing in endoplasmic reticulum 
AT5G35080	ath04141	Protein processing in endoplasmic reticulum 
AT5G37670	ath04141	Protein processing in endoplasmic reticulum 
AT5G42020	ath04141	Protein processing in endoplasmic reticulum 
AT5G42190	ath04141	Protein processing in endoplasmic reticulum 
AT5G42570	ath04141	Protein processing in endoplasmic reticulum 
AT5G43670	ath04141	Protein processing in endoplasmic reticulum 
AT5G43710	ath04141	Protein processing in endoplasmic reticulum 
AT5G48660	ath04141	Protein processing in endoplasmic reticulum 
AT5G49060	ath04141	Protein processing in endoplasmic reticulum 
AT5G49570	ath04141	Protein processing in endoplasmic reticulum 
AT5G49910	ath04141	Protein processing in endoplasmic reticulum 
AT5G50460	ath04141	Protein processing in endoplasmic reticulum 
AT5G50650	ath04141	Protein processing in endoplasmic reticulum 
AT5G51450	ath04141	Protein processing in endoplasmic reticulum 
AT5G52640	ath04141	Protein processing in endoplasmic reticulum 
AT5G56000	ath04141	Protein processing in endoplasmic reticulum 
AT5G56030	ath04141	Protein processing in endoplasmic reticulum 
AT5G56360	ath04141	Protein processing in endoplasmic reticulum 
AT5G59720	ath04141	Protein processing in endoplasmic reticulum 
AT5G60460	ath04141	Protein processing in endoplasmic reticulum 
AT5G60640	ath04141	Protein processing in endoplasmic reticulum 
AT5G61790	ath04141	Protein processing in endoplasmic reticulum 
AT5G63840	ath04141	Protein processing in endoplasmic reticulum 
AT5G66680	ath04141	Protein processing in endoplasmic reticulum 
AT1G01200	ath04144	Endocytosis 
AT1G09630	ath04144	Endocytosis 
AT1G10290	ath04144	Endocytosis 
AT1G10600	ath04144	Endocytosis 
AT1G10870	ath04144	Endocytosis 
AT1G13180	ath04144	Endocytosis 
AT1G13980	ath04144	Endocytosis 
AT1G15130	ath04144	Endocytosis 
AT1G16030	ath04144	Endocytosis 
AT1G16920	ath04144	Endocytosis 
AT1G21630	ath04144	Endocytosis 
AT1G21980	ath04144	Endocytosis 
AT1G30825	ath04144	Endocytosis 
AT1G47830	ath04144	Endocytosis 
AT1G48790	ath04144	Endocytosis 
AT1G52280	ath04144	Endocytosis 
AT1G55180	ath04144	Endocytosis 
AT1G59610	ath04144	Endocytosis 
AT1G60430	ath04144	Endocytosis 
AT1G60860	ath04144	Endocytosis 
AT1G60890	ath04144	Endocytosis 
AT1G71790	ath04144	Endocytosis 
AT1G73030	ath04144	Endocytosis 
AT1G75850	ath04144	Endocytosis 
AT1G77140	ath04144	Endocytosis 
AT2G06530	ath04144	Endocytosis 
AT2G15310	ath04144	Endocytosis 
AT2G17790	ath04144	Endocytosis 
AT2G17840	ath04144	Endocytosis 
AT2G19830	ath04144	Endocytosis 
AT2G27600	ath04144	Endocytosis 
AT2G30910	ath04144	Endocytosis 
AT2G31300	ath04144	Endocytosis 
AT2G31680	ath04144	Endocytosis 
AT2G38830	ath04144	Endocytosis 
AT2G42010	ath04144	Endocytosis 
AT2G43130	ath04144	Endocytosis 
AT2G43160	ath04144	Endocytosis 
AT3G05520	ath04144	Endocytosis 
AT3G07940	ath04144	Endocytosis 
AT3G07960	ath04144	Endocytosis 
AT3G09920	ath04144	Endocytosis 
AT3G10640	ath04144	Endocytosis 
AT3G11130	ath04144	Endocytosis 
AT3G12400	ath04144	Endocytosis 
AT3G12580	ath04144	Endocytosis 
AT3G15730	ath04144	Endocytosis 
AT3G16100	ath04144	Endocytosis 
AT3G16785	ath04144	Endocytosis 
AT3G18820	ath04144	Endocytosis 
AT3G20290	ath04144	Endocytosis 
AT3G27000	ath04144	Endocytosis 
AT3G46540	ath04144	Endocytosis 
AT3G47810	ath04144	Endocytosis 
AT3G53120	ath04144	Endocytosis 
AT3G53710	ath04144	Endocytosis 
AT3G56960	ath04144	Endocytosis 
AT3G60860	ath04144	Endocytosis 
AT3G62080	ath04144	Endocytosis 
AT4G01710	ath04144	Endocytosis 
AT4G05000	ath04144	Endocytosis 
AT4G09720	ath04144	Endocytosis 
AT4G11850	ath04144	Endocytosis 
AT4G12230	ath04144	Endocytosis 
AT4G14147	ath04144	Endocytosis 
AT4G16144	ath04144	Endocytosis 
AT4G17890	ath04144	Endocytosis 
AT4G19003	ath04144	Endocytosis 
AT4G21160	ath04144	Endocytosis 
AT4G24280	ath04144	Endocytosis 
AT4G26750	ath04144	Endocytosis 
AT4G27040	ath04144	Endocytosis 
AT4G27690	ath04144	Endocytosis 
AT4G29160	ath04144	Endocytosis 
AT4G35380	ath04144	Endocytosis 
AT4G35790	ath04144	Endocytosis 
AT5G02500	ath04144	Endocytosis 
AT5G03520	ath04144	Endocytosis 
AT5G04920	ath04144	Endocytosis 
AT5G06140	ath04144	Endocytosis 
AT5G09260	ath04144	Endocytosis 
AT5G11710	ath04144	Endocytosis 
AT5G13300	ath04144	Endocytosis 
AT5G14670	ath04144	Endocytosis 
AT5G17060	ath04144	Endocytosis 
AT5G19610	ath04144	Endocytosis 
AT5G22780	ath04144	Endocytosis 
AT5G22950	ath04144	Endocytosis 
AT5G44560	ath04144	Endocytosis 
AT5G45750	ath04144	Endocytosis 
AT5G46630	ath04144	Endocytosis 
AT5G47520	ath04144	Endocytosis 
AT5G47960	ath04144	Endocytosis 
AT5G49910	ath04144	Endocytosis 
AT5G53530	ath04144	Endocytosis 
AT5G54310	ath04144	Endocytosis 
AT5G59150	ath04144	Endocytosis 
AT5G59840	ath04144	Endocytosis 
AT5G60860	ath04144	Endocytosis 
AT5G65270	ath04144	Endocytosis 
AT1G08450	ath04145	Phagosome 
AT1G09210	ath04145	Phagosome 
AT1G11890	ath04145	Phagosome 
AT1G12840	ath04145	Phagosome 
AT1G19910	ath04145	Phagosome 
AT1G29310	ath04145	Phagosome 
AT1G34260	ath04145	Phagosome 
AT1G50010	ath04145	Phagosome 
AT1G51740	ath04145	Phagosome 
AT1G52280	ath04145	Phagosome 
AT1G56340	ath04145	Phagosome 
AT1G60490	ath04145	Phagosome 
AT1G71010	ath04145	Phagosome 
AT1G75840	ath04145	Phagosome 
AT1G76030	ath04145	Phagosome 
AT1G78720	ath04145	Phagosome 
AT1G78900	ath04145	Phagosome 
AT2G18710	ath04145	Phagosome 
AT2G28520	ath04145	Phagosome 
AT2G29550	ath04145	Phagosome 
AT2G34250	ath04145	Phagosome 
AT2G44690	ath04145	Phagosome 
AT3G01390	ath04145	Phagosome 
AT3G08560	ath04145	Phagosome 
AT3G14270	ath04145	Phagosome 
AT3G16100	ath04145	Phagosome 
AT3G18820	ath04145	Phagosome 
AT3G28715	ath04145	Phagosome 
AT3G42050	ath04145	Phagosome 
AT3G58730	ath04145	Phagosome 
AT3G60540	ath04145	Phagosome 
AT4G02620	ath04145	Phagosome 
AT4G09720	ath04145	Phagosome 
AT4G14960	ath04145	Phagosome 
AT4G28950	ath04145	Phagosome 
AT4G32530	ath04145	Phagosome 
AT4G34720	ath04145	Phagosome 
AT4G35950	ath04145	Phagosome 
AT4G38510	ath04145	Phagosome 
AT4G39080	ath04145	Phagosome 
AT5G12250	ath04145	Phagosome 
AT5G19780	ath04145	Phagosome 
AT5G23860	ath04145	Phagosome 
AT5G50460	ath04145	Phagosome 
AT5G52270	ath04145	Phagosome 
AT5G55290	ath04145	Phagosome 
AT5G60460	ath04145	Phagosome 
AT5G61790	ath04145	Phagosome 
AT5G62700	ath04145	Phagosome 
AT5G62880	ath04145	Phagosome 
AT1G03000	ath04146	Peroxisome 
AT1G04710	ath04146	Peroxisome 
AT1G06290	ath04146	Peroxisome 
AT1G08830	ath04146	Peroxisome 
AT1G29260	ath04146	Peroxisome 
AT1G48635	ath04146	Peroxisome 
AT1G52870	ath04146	Peroxisome 
AT1G54340	ath04146	Peroxisome 
AT1G64400	ath04146	Peroxisome 
AT1G65930	ath04146	Peroxisome 
AT1G77590	ath04146	Peroxisome 
AT1G79810	ath04146	Peroxisome 
AT2G01490	ath04146	Peroxisome 
AT2G04350	ath04146	Peroxisome 
AT2G07640	ath04146	Peroxisome 
AT2G13360	ath04146	Peroxisome 
AT2G14860	ath04146	Peroxisome 
AT2G24580	ath04146	Peroxisome 
AT2G26350	ath04146	Peroxisome 
AT2G26800	ath04146	Peroxisome 
AT2G28190	ath04146	Peroxisome 
AT2G33150	ath04146	Peroxisome 
AT2G39970	ath04146	Peroxisome 
AT2G42770	ath04146	Peroxisome 
AT2G45690	ath04146	Peroxisome 
AT2G47240	ath04146	Peroxisome 
AT3G04460	ath04146	Peroxisome 
AT3G05970	ath04146	Peroxisome 
AT3G07560	ath04146	Peroxisome 
AT3G10920	ath04146	Peroxisome 
AT3G12800	ath04146	Peroxisome 
AT3G14130	ath04146	Peroxisome 
AT3G14420	ath04146	Peroxisome 
AT3G23790	ath04146	Peroxisome 
AT3G24570	ath04146	Peroxisome 
AT3G51840	ath04146	Peroxisome 
AT4G03410	ath04146	Peroxisome 
AT4G04320	ath04146	Peroxisome 
AT4G04470	ath04146	Peroxisome 
AT4G05530	ath04146	Peroxisome 
AT4G14305	ath04146	Peroxisome 
AT4G16760	ath04146	Peroxisome 
AT4G18360	ath04146	Peroxisome 
AT4G23850	ath04146	Peroxisome 
AT4G25100	ath04146	Peroxisome 
AT4G33790	ath04146	Peroxisome 
AT4G34890	ath04146	Peroxisome 
AT4G34900	ath04146	Peroxisome 
AT4G35090	ath04146	Peroxisome 
AT4G39850	ath04146	Peroxisome 
AT5G08470	ath04146	Peroxisome 
AT5G14590	ath04146	Peroxisome 
AT5G17380	ath04146	Peroxisome 
AT5G17550	ath04146	Peroxisome 
AT5G19750	ath04146	Peroxisome 
AT5G20070	ath04146	Peroxisome 
AT5G23310	ath04146	Peroxisome 
AT5G27450	ath04146	Peroxisome 
AT5G43140	ath04146	Peroxisome 
AT5G43280	ath04146	Peroxisome 
AT5G51100	ath04146	Peroxisome 
AT5G56290	ath04146	Peroxisome 
AT5G62810	ath04146	Peroxisome 
AT5G65110	ath04146	Peroxisome 
AT1G01120	ath04626	Plant
AT1G01340	ath04626	Plant
AT1G04220	ath04626	Plant
AT1G09090	ath04626	Plant
AT1G12220	ath04626	Plant
AT1G12310	ath04626	Plant
AT1G15990	ath04626	Plant
AT1G18210	ath04626	Plant
AT1G18530	ath04626	Plant
AT1G19230	ath04626	Plant
AT1G19440	ath04626	Plant
AT1G21550	ath04626	Plant
AT1G24620	ath04626	Plant
AT1G32250	ath04626	Plant
AT1G35670	ath04626	Plant
AT1G50700	ath04626	Plant
AT1G64060	ath04626	Plant
AT1G66400	ath04626	Plant
AT1G68530	ath04626	Plant
AT1G73630	ath04626	Plant
AT1G74740	ath04626	Plant
AT1G76040	ath04626	Plant
AT1G76640	ath04626	Plant
AT1G76650	ath04626	Plant
AT1G80460	ath04626	Plant
AT2G04030	ath04626	Plant
AT2G04880	ath04626	Plant
AT2G14580	ath04626	Plant
AT2G14610	ath04626	Plant
AT2G15680	ath04626	Plant
AT2G16280	ath04626	Plant
AT2G17290	ath04626	Plant
AT2G17890	ath04626	Plant
AT2G19190	ath04626	Plant
AT2G21430	ath04626	Plant
AT2G23980	ath04626	Plant
AT2G26250	ath04626	Plant
AT2G26640	ath04626	Plant
AT2G27480	ath04626	Plant
AT2G28260	ath04626	Plant
AT2G28630	ath04626	Plant
AT2G31500	ath04626	Plant
AT2G38470	ath04626	Plant
AT2G38910	ath04626	Plant
AT2G41110	ath04626	Plant
AT2G43290	ath04626	Plant
AT2G43790	ath04626	Plant
AT2G47060	ath04626	Plant
AT3G01830	ath04626	Plant
AT3G03000	ath04626	Plant
AT3G07040	ath04626	Plant
AT3G07490	ath04626	Plant
AT3G10190	ath04626	Plant
AT3G10300	ath04626	Plant
AT3G17410	ath04626	Plant
AT3G17700	ath04626	Plant
AT3G19690	ath04626	Plant
AT3G21220	ath04626	Plant
AT3G21630	ath04626	Plant
AT3G22930	ath04626	Plant
AT3G24110	ath04626	Plant
AT3G25070	ath04626	Plant
AT3G28910	ath04626	Plant
AT3G43810	ath04626	Plant
AT3G45640	ath04626	Plant
AT3G47450	ath04626	Plant
AT3G47480	ath04626	Plant
AT3G48010	ath04626	Plant
AT3G48080	ath04626	Plant
AT3G48090	ath04626	Plant
AT3G50360	ath04626	Plant
AT3G50770	ath04626	Plant
AT3G51850	ath04626	Plant
AT3G59350	ath04626	Plant
AT4G01250	ath04626	Plant
AT4G02930	ath04626	Plant
AT4G04720	ath04626	Plant
AT4G08500	ath04626	Plant
AT4G14640	ath04626	Plant
AT4G20360	ath04626	Plant
AT4G20780	ath04626	Plant
AT4G23570	ath04626	Plant
AT4G23650	ath04626	Plant
AT4G24190	ath04626	Plant
AT4G26090	ath04626	Plant
AT4G26470	ath04626	Plant
AT4G30360	ath04626	Plant
AT4G33430	ath04626	Plant
AT4G35310	ath04626	Plant
AT4G39090	ath04626	Plant
AT5G04530	ath04626	Plant
AT5G04870	ath04626	Plant
AT5G12180	ath04626	Plant
AT5G12480	ath04626	Plant
AT5G13160	ath04626	Plant
AT5G14870	ath04626	Plant
AT5G15410	ath04626	Plant
AT5G19450	ath04626	Plant
AT5G20480	ath04626	Plant
AT5G37770	ath04626	Plant
AT5G37780	ath04626	Plant
AT5G42380	ath04626	Plant
AT5G43760	ath04626	Plant
AT5G46330	ath04626	Plant
AT5G49480	ath04626	Plant
AT5G51060	ath04626	Plant
AT5G51700	ath04626	Plant
AT5G52640	ath04626	Plant
AT5G53130	ath04626	Plant
AT5G54250	ath04626	Plant
AT5G56000	ath04626	Plant
AT5G56030	ath04626	Plant
AT5G56270	ath04626	Plant
AT5G56580	ath04626	Plant
AT5G66210	ath04626	Plant
AT1G01060	ath04712	Circadian rhythm 
AT1G04400	ath04712	Circadian rhythm 
AT1G09530	ath04712	Circadian rhythm 
AT1G09570	ath04712	Circadian rhythm 
AT1G22770	ath04712	Circadian rhythm 
AT1G68050	ath04712	Circadian rhythm 
AT2G18790	ath04712	Circadian rhythm 
AT2G25930	ath04712	Circadian rhythm 
AT2G32950	ath04712	Circadian rhythm 
AT2G46340	ath04712	Circadian rhythm 
